room_id;room_type;city;borough;neighborhood;reviews;overall_satisfaction;accommodates;bedrooms;price;property_type
16698093;Entire home/apt;Sao Paulo;SAO PAULO;Vila Mariana;4;5.0;4;1.0;46.0;Apartment
15170663;Entire home/apt;Sao Paulo;SAO PAULO;República;11;4.5;3;0.0;49.0;Apartment
18354329;Entire home/apt;Sao Paulo;SAO PAULO;Consolação;6;5.0;2;0.0;58.0;Apartment
17167459;Entire home/apt;Sao Paulo;SAO PAULO;Consolação;3;4.5;4;2.0;58.0;Apartment
8563555;Entire home/apt;Sao Paulo;SAO PAULO;Jardim Paulista;97;4.5;2;1.0;52.0;Apartment
15282789;Entire home/apt;Sao Paulo;SAO PAULO;Bela Vista;47;5.0;4;2.0;62.0;Apartment
16973021;Entire home/apt;Sao Paulo;SAO PAULO;Vila Formosa;1;0.0;2;1.0;59.0;Apartment
8474598;Entire home/apt;Sao Paulo;SAO PAULO;Saúde;20;5.0;4;1.0;62.0;Apartment
14426347;Entire home/apt;Sao Paulo;GUARULHOS;Guarulhos;3;4.5;2;1.0;43.0;Apartment
16658096;Entire home/apt;Sao Paulo;SAO PAULO;Jardim Paulista;15;5.0;2;1.0;62.0;Apartment
1308193;Entire home/apt;Sao Paulo;SAO PAULO;Jardim Paulista;59;4.5;2;1.0;55.0;Apartment
2563306;Entire home/apt;Sao Paulo;SAO PAULO;República;55;5.0;3;0.0;53.0;Apartment
13129255;Entire home/apt;Sao Paulo;SAO PAULO;República;14;5.0;2;0.0;49.0;Apartment
4561916;Entire home/apt;Sao Paulo;SAO PAULO;Consolação;50;4.5;3;0.0;56.0;Apartment
17972961;Entire home/apt;Sao Paulo;SAO PAULO;Bela Vista;1;0.0;2;1.0;46.0;Apartment
17638757;Entire home/apt;Sao Paulo;SAO PAULO;Consolação;5;5.0;3;1.0;56.0;Apartment
17234357;Entire home/apt;Sao Paulo;SAO PAULO;Consolação;9;4.5;2;1.0;45.0;Apartment
17234838;Entire home/apt;Sao Paulo;SAO PAULO;Bela Vista;6;5.0;3;1.0;62.0;Apartment
16097656;Entire home/apt;Sao Paulo;SAO PAULO;Saúde;20;5.0;7;2.0;49.0;House
14416945;Entire home/apt;Sao Paulo;SAO PAULO;Vila Mariana;36;5.0;4;1.0;61.0;Apartment
18075176;Entire home/apt;Sao Paulo;SAO PAULO;Bela Vista;13;5.0;2;1.0;45.0;Apartment
7911719;Entire home/apt;Sao Paulo;GUARULHOS;Guarulhos;17;4.5;2;1.0;43.0;Apartment
19040099;Entire home/apt;Sao Paulo;SAO PAULO;Bela Vista;5;5.0;2;1.0;43.0;Apartment
13859685;Entire home/apt;Sao Paulo;SAO PAULO;Santa Cecília;54;4.5;4;1.0;59.0;Loft
7092992;Entire home/apt;Sao Paulo;SAO PAULO;Brás;23;5.0;5;2.0;46.0;Apartment
18744690;Entire home/apt;Sao Paulo;SAO PAULO;República;6;5.0;5;2.0;52.0;Apartment
15133702;Entire home/apt;Sao Paulo;SAO PAULO;Vila Mariana;24;5.0;5;2.0;44.0;House
18911040;Entire home/apt;Sao Paulo;SAO PAULO;Saúde;3;5.0;3;1.0;42.0;Apartment
13827658;Entire home/apt;Sao Paulo;SAO PAULO;Bela Vista;33;5.0;4;0.0;59.0;Apartment
7366912;Entire home/apt;Sao Paulo;SAO PAULO;Jardim Paulista;100;5.0;2;1.0;55.0;Apartment
16975283;Entire home/apt;Sao Paulo;SAO PAULO;Bela Vista;22;5.0;4;1.0;53.0;Apartment
2387215;Entire home/apt;Sao Paulo;SAO PAULO;República;36;5.0;3;1.0;43.0;Apartment
6183759;Entire home/apt;Sao Paulo;SAO PAULO;Bela Vista;112;4.5;4;1.0;42.0;Apartment
11928272;Entire home/apt;Sao Paulo;GUARULHOS;Guarulhos;23;4.5;6;2.0;43.0;Apartment
15393187;Entire home/apt;Sao Paulo;SAO PAULO;Moema;7;5.0;3;2.0;62.0;Apartment
2400514;Entire home/apt;Sao Paulo;SAO PAULO;República;47;5.0;10;2.0;61.0;Apartment
19080414;Entire home/apt;Sao Paulo;SAO PAULO;Santana;3;5.0;2;1.0;42.0;Loft
4010353;Entire home/apt;Sao Paulo;SAO PAULO;Moema;58;5.0;2;1.0;58.0;Apartment
13842024;Entire home/apt;Sao Paulo;SAO PAULO;Jardim Paulista;47;4.5;2;1.0;49.0;Apartment
4953314;Entire home/apt;Sao Paulo;SAO PAULO;Vila Mariana;5;5.0;2;0.0;46.0;Apartment
456425;Entire home/apt;Sao Paulo;SAO PAULO;Pinheiros;79;4.5;5;2.0;53.0;House
18913338;Entire home/apt;Sao Paulo;SAO PAULO;Itaim Bibi;1;0.0;2;1.0;57.0;Apartment
19199010;Entire home/apt;Sao Paulo;SAO PAULO;Itaim Bibi;0;0.0;2;1.0;50.0;Apartment
17634831;Entire home/apt;Sao Paulo;SAO PAULO;Consolação;0;0.0;2;1.0;62.0;Apartment
15553324;Entire home/apt;Sao Paulo;SAO PAULO;Bela Vista;0;0.0;5;1.0;56.0;Apartment
2290551;Entire home/apt;Sao Paulo;SAO PAULO;Santa Cecília;7;4.0;4;2.0;62.0;Apartment
2090830;Entire home/apt;Sao Paulo;SAO PAULO;República;46;4.5;3;2.0;43.0;Apartment
13200049;Entire home/apt;Sao Paulo;SAO PAULO;Perdizes;8;5.0;4;3.0;46.0;Apartment
11722658;Entire home/apt;Sao Paulo;SAO PAULO;República;7;4.5;3;0.0;56.0;Apartment
5987198;Entire home/apt;Sao Paulo;SAO PAULO;Jardim Paulista;7;4.5;1;1.0;56.0;Apartment
18234168;Entire home/apt;Sao Paulo;SAO PAULO;Perdizes;0;0.0;4;2.0;57.0;Apartment
9136295;Entire home/apt;Sao Paulo;SAO PAULO;Santa Cecília;5;4.0;3;2.0;48.0;Apartment
13629427;Entire home/apt;Sao Paulo;SAO PAULO;República;0;0.0;3;1.0;55.0;Apartment
13787944;Entire home/apt;Sao Paulo;SAO PAULO;Bela Vista;1;0.0;1;1.0;52.0;Apartment
5882666;Entire home/apt;Sao Paulo;SAO PAULO;Consolação;3;5.0;3;1.0;53.0;Apartment
6181346;Entire home/apt;Sao Paulo;SAO PAULO;Santa Cecília;0;0.0;2;1.0;42.0;Apartment
14885675;Entire home/apt;Sao Paulo;SAO PAULO;Consolação;0;0.0;2;1.0;46.0;Apartment
5455479;Entire home/apt;Sao Paulo;SAO PAULO;Jardim Paulista;20;4.5;3;1.0;58.0;Apartment
819251;Entire home/apt;Sao Paulo;SAO PAULO;Bela Vista;4;4.5;3;1.0;55.0;Apartment
14147114;Entire home/apt;Sao Paulo;SAO PAULO;Belém;0;0.0;4;2.0;62.0;Apartment
9941057;Entire home/apt;Sao Paulo;SAO PAULO;Bela Vista;3;4.5;3;1.0;46.0;Apartment
13140732;Entire home/apt;Sao Paulo;SAO PAULO;Consolação;11;5.0;3;1.0;49.0;Apartment
2615148;Entire home/apt;Sao Paulo;SAO PAULO;Consolação;0;0.0;5;0.0;47.0;Apartment
14402536;Entire home/apt;Sao Paulo;SAO PAULO;Bela Vista;8;5.0;5;2.0;59.0;Apartment
16465205;Entire home/apt;Sao Paulo;SAO PAULO;Consolação;0;0.0;3;0.0;62.0;Apartment
801770;Entire home/apt;Sao Paulo;SAO PAULO;Consolação;25;4.5;2;1.0;46.0;Apartment
16867179;Entire home/apt;Sao Paulo;SAO PAULO;Perdizes;0;0.0;2;1.0;62.0;Apartment
1974858;Entire home/apt;Sao Paulo;SAO PAULO;Consolação;16;4.5;4;2.0;46.0;Apartment
17790480;Entire home/apt;Sao Paulo;SAO PAULO;Jardim Paulista;0;0.0;2;2.0;46.0;Apartment
7319966;Entire home/apt;Sao Paulo;SAO PAULO;Consolação;3;4.0;4;1.0;56.0;Apartment
18789617;Entire home/apt;Sao Paulo;SAO PAULO;Santa Cecília;0;0.0;6;2.0;62.0;Apartment
2590227;Entire home/apt;Sao Paulo;SAO PAULO;Consolação;2;0.0;5;2.0;62.0;Apartment
3203518;Entire home/apt;Sao Paulo;SAO PAULO;Consolação;10;4.5;3;1.0;49.0;Apartment
6325781;Entire home/apt;Sao Paulo;SAO PAULO;Consolação;11;4.0;4;1.0;56.0;Apartment
7403114;Entire home/apt;Sao Paulo;SAO PAULO;República;1;0.0;3;1.0;52.0;Apartment
2669865;Entire home/apt;Sao Paulo;SAO PAULO;Santa Cecília;1;0.0;2;1.0;46.0;Apartment
11333476;Entire home/apt;Sao Paulo;SAO PAULO;Bela Vista;48;4.0;4;1.0;46.0;Apartment
17857742;Entire home/apt;Sao Paulo;SAO PAULO;Consolação;0;0.0;2;1.0;49.0;Apartment
2797634;Entire home/apt;Sao Paulo;SAO PAULO;República;14;4.0;2;0.0;56.0;Loft
5140953;Entire home/apt;Sao Paulo;SAO PAULO;Consolação;16;5.0;3;1.0;56.0;Apartment
18393912;Entire home/apt;Sao Paulo;SAO PAULO;Consolação;2;0.0;2;1.0;59.0;Apartment
16297785;Entire home/apt;Sao Paulo;SAO PAULO;Perdizes;8;5.0;4;0.0;62.0;Apartment
11579872;Entire home/apt;Sao Paulo;SAO PAULO;República;5;5.0;4;2.0;53.0;Apartment
2899679;Entire home/apt;Sao Paulo;SAO PAULO;Belém;8;5.0;4;2.0;62.0;Apartment
18360784;Entire home/apt;Sao Paulo;SAO PAULO;Santana;0;0.0;2;1.0;46.0;Apartment
16544536;Entire home/apt;Sao Paulo;SAO PAULO;República;3;5.0;2;1.0;43.0;Apartment
16226589;Entire home/apt;Sao Paulo;SAO PAULO;Santa Cecília;6;4.5;2;0.0;43.0;Apartment
2639930;Entire home/apt;Sao Paulo;SAO PAULO;Consolação;3;4.5;4;1.0;46.0;Apartment
12156974;Entire home/apt;Sao Paulo;SAO PAULO;República;4;5.0;4;1.0;43.0;Apartment
17488468;Entire home/apt;Sao Paulo;SAO PAULO;República;2;0.0;2;1.0;62.0;Apartment
9107855;Entire home/apt;Sao Paulo;SAO PAULO;República;3;4.5;3;1.0;43.0;Apartment
11789853;Entire home/apt;Sao Paulo;SAO PAULO;Bela Vista;12;4.5;3;2.0;46.0;Apartment
16113901;Entire home/apt;Sao Paulo;SAO PAULO;República;0;0.0;3;1.0;62.0;Apartment
17084879;Entire home/apt;Sao Paulo;SAO PAULO;Consolação;3;5.0;4;2.0;43.0;Apartment
15340237;Entire home/apt;Sao Paulo;SAO PAULO;Consolação;12;4.5;3;1.0;52.0;Apartment
10974864;Entire home/apt;Sao Paulo;SAO PAULO;Consolação;8;5.0;5;1.0;46.0;Apartment
11226263;Entire home/apt;Sao Paulo;SAO PAULO;Consolação;5;4.5;3;1.0;46.0;Apartment
8411576;Entire home/apt;Sao Paulo;SAO PAULO;Santa Cecília;5;4.5;2;1.0;49.0;Apartment
16826797;Entire home/apt;Sao Paulo;SAO PAULO;Bela Vista;3;5.0;3;0.0;46.0;Apartment
15802971;Entire home/apt;Sao Paulo;SAO PAULO;Perdizes;2;0.0;4;3.0;61.0;Apartment
239103;Entire home/apt;Sao Paulo;SAO PAULO;Santa Cecília;30;4.5;4;1.0;46.0;Apartment
9119227;Entire home/apt;Sao Paulo;SAO PAULO;Consolação;21;4.5;2;1.0;49.0;Apartment
10541523;Entire home/apt;Sao Paulo;SAO PAULO;Santa Cecília;0;0.0;4;2.0;46.0;Apartment
14682944;Entire home/apt;Sao Paulo;SAO PAULO;Santa Cecília;5;5.0;3;0.0;46.0;Apartment
6071510;Entire home/apt;Sao Paulo;SAO PAULO;Consolação;13;5.0;3;0.0;48.0;Apartment
19097022;Entire home/apt;Sao Paulo;SAO PAULO;Consolação;0;0.0;4;3.0;49.0;Apartment
11790924;Entire home/apt;Sao Paulo;SAO PAULO;Jardim Paulista;54;5.0;10;3.0;61.0;Apartment
1988922;Entire home/apt;Sao Paulo;SAO PAULO;República;15;5.0;3;1.0;42.0;Apartment
13891920;Entire home/apt;Sao Paulo;SAO PAULO;República;0;0.0;3;2.0;62.0;Apartment
14215635;Entire home/apt;Sao Paulo;SAO PAULO;Santa Cecília;2;0.0;4;2.0;62.0;Apartment
14451119;Entire home/apt;Sao Paulo;SAO PAULO;Santana;15;5.0;2;0.0;55.0;Apartment
970426;Entire home/apt;Sao Paulo;SAO PAULO;República;1;0.0;6;2.0;46.0;Apartment
12701142;Entire home/apt;Sao Paulo;SAO PAULO;Santa Cecília;13;4.5;2;1.0;55.0;Apartment
15575804;Entire home/apt;Sao Paulo;SAO PAULO;Consolação;1;0.0;2;1.0;49.0;Apartment
17200439;Entire home/apt;Sao Paulo;SAO PAULO;Bela Vista;8;4.5;4;1.0;49.0;Apartment
13374277;Entire home/apt;Sao Paulo;SAO PAULO;Perdizes;18;5.0;4;1.0;59.0;Apartment
10536238;Entire home/apt;Sao Paulo;SAO PAULO;Consolação;17;4.5;2;0.0;59.0;Apartment
14315474;Entire home/apt;Sao Paulo;SAO PAULO;República;4;5.0;4;0.0;45.0;Apartment
15855146;Entire home/apt;Sao Paulo;SAO PAULO;Itaim Bibi;31;4.5;2;1.0;46.0;Apartment
16545033;Entire home/apt;Sao Paulo;SAO CAETANO DO SUL;São Caetano do Sul;3;5.0;2;1.0;42.0;Apartment
18634739;Entire home/apt;Sao Paulo;SAO PAULO;Vila Mariana;2;0.0;3;1.0;62.0;Apartment
16399560;Entire home/apt;Sao Paulo;SAO PAULO;Itaim Bibi;2;0.0;4;0.0;46.0;Apartment
13573602;Entire home/apt;Sao Paulo;SAO PAULO;Itaim Bibi;39;4.5;2;1.0;53.0;Apartment
19151119;Entire home/apt;Sao Paulo;SAO PAULO;Jardim Paulista;1;0.0;3;1.0;56.0;Apartment
13714382;Entire home/apt;Sao Paulo;SAO PAULO;Moema;3;5.0;2;1.0;53.0;Loft
15336359;Entire home/apt;Sao Paulo;SAO PAULO;Vila Andrade;1;0.0;2;1.0;53.0;Apartment
15071050;Entire home/apt;Sao Paulo;SAO PAULO;Campo Belo;17;5.0;4;2.0;49.0;Apartment
10921428;Entire home/apt;Sao Paulo;SAO PAULO;Itaim Bibi;64;4.5;3;0.0;62.0;Loft
13478899;Entire home/apt;Sao Paulo;SAO PAULO;Bela Vista;71;5.0;6;2.0;49.0;Apartment
19271590;Entire home/apt;Sao Paulo;SAO PAULO;Itaim Bibi;3;5.0;2;0.0;53.0;Apartment
15231712;Entire home/apt;Sao Paulo;SAO PAULO;Itaim Bibi;52;4.5;2;1.0;56.0;Apartment
16347431;Entire home/apt;Sao Paulo;SAO PAULO;Itaim Bibi;5;5.0;2;1.0;62.0;Apartment
13040545;Entire home/apt;Sao Paulo;SAO PAULO;Bela Vista;14;5.0;3;1.0;46.0;Apartment
17804805;Entire home/apt;Sao Paulo;SAO PAULO;Vila Mariana;2;0.0;5;2.0;43.0;House
17700999;Entire home/apt;Sao Paulo;SAO PAULO;Vila Andrade;1;0.0;5;2.0;56.0;Apartment
13850614;Entire home/apt;Sao Paulo;SAO PAULO;Santa Cecília;11;4.5;2;1.0;50.0;Apartment
12221762;Entire home/apt;Sao Paulo;SAO PAULO;Itaim Bibi;11;5.0;2;1.0;62.0;Apartment
3158268;Entire home/apt;Sao Paulo;SAO PAULO;Moema;21;5.0;3;1.0;46.0;Apartment
5069846;Entire home/apt;Sao Paulo;SAO PAULO;Itaim Bibi;14;5.0;2;1.0;58.0;Apartment
12973058;Entire home/apt;Sao Paulo;SAO PAULO;Jardim Paulista;43;5.0;4;0.0;46.0;Apartment
18737493;Entire home/apt;Sao Paulo;SAO PAULO;Itaim Bibi;5;4.5;2;1.0;53.0;Apartment
12926187;Entire home/apt;Sao Paulo;SAO PAULO;Consolação;38;4.5;4;0.0;48.0;Apartment
16314219;Entire home/apt;Sao Paulo;SAO PAULO;Bela Vista;15;4.5;3;1.0;61.0;Apartment
16269690;Entire home/apt;Sao Paulo;SAO PAULO;Jardim Paulista;1;0.0;2;1.0;49.0;Apartment
16649789;Entire home/apt;Sao Paulo;SAO PAULO;Campo Belo;9;5.0;2;0.0;53.0;Apartment
13164310;Entire home/apt;Sao Paulo;SAO PAULO;Consolação;26;5.0;2;0.0;42.0;Loft
15516693;Entire home/apt;Sao Paulo;SAO PAULO;Moema;5;4.5;2;1.0;46.0;Condominium
8454842;Entire home/apt;Sao Paulo;SAO PAULO;Pinheiros;26;4.5;3;1.0;46.0;Apartment
17013795;Entire home/apt;Sao Paulo;SAO PAULO;Bela Vista;3;5.0;3;1.0;53.0;Apartment
18564296;Entire home/apt;Sao Paulo;SAO PAULO;Itaim Bibi;1;0.0;2;1.0;53.0;Apartment
6603145;Entire home/apt;Sao Paulo;SAO PAULO;Pinheiros;51;4.5;3;1.0;46.0;Apartment
18825704;Entire home/apt;Sao Paulo;SAO PAULO;Itaim Bibi;1;0.0;2;1.0;46.0;Apartment
5679084;Entire home/apt;Sao Paulo;SAO PAULO;Jardim Paulista;22;4.5;3;2.0;58.0;Apartment
13953451;Entire home/apt;Sao Paulo;SAO PAULO;Itaim Bibi;11;5.0;2;0.0;53.0;Apartment
15895687;Entire home/apt;Sao Paulo;SAO PAULO;Jardim Paulista;12;4.5;4;0.0;53.0;Apartment
16155750;Entire home/apt;Sao Paulo;SAO PAULO;Bela Vista;4;5.0;2;1.0;47.0;Serviced apartment
18239180;Entire home/apt;Sao Paulo;SAO PAULO;Bela Vista;1;0.0;3;0.0;59.0;Apartment
8031530;Entire home/apt;Sao Paulo;SAO PAULO;Moema;84;4.5;4;1.0;46.0;Apartment
18281467;Entire home/apt;Sao Paulo;SAO PAULO;Itaim Bibi;14;5.0;2;1.0;56.0;Apartment
13759058;Entire home/apt;Sao Paulo;SAO PAULO;Moema;50;5.0;2;0.0;42.0;Apartment
11845713;Entire home/apt;Sao Paulo;SAO PAULO;Saúde;22;5.0;4;0.0;49.0;Apartment
11332529;Entire home/apt;Sao Paulo;SAO PAULO;Mooca;21;5.0;3;2.0;43.0;Apartment
17760030;Entire home/apt;Sao Paulo;SAO PAULO;Santana;7;5.0;2;0.0;47.0;Apartment
14358162;Entire home/apt;Sao Paulo;SAO PAULO;Itaim Bibi;15;5.0;3;0.0;46.0;Apartment
14222739;Entire home/apt;Sao Paulo;SAO PAULO;Itaim Bibi;16;4.5;2;1.0;46.0;Apartment
18656033;Entire home/apt;Sao Paulo;SAO PAULO;Moema;3;5.0;3;2.0;56.0;Apartment
9204427;Entire home/apt;Sao Paulo;SAO PAULO;Campo Limpo;30;5.0;6;1.0;62.0;Apartment
15049938;Entire home/apt;Sao Paulo;SAO PAULO;Jardim Paulista;9;5.0;2;1.0;59.0;Apartment
17843814;Entire home/apt;Sao Paulo;SAO PAULO;República;11;5.0;6;1.0;47.0;Apartment
17691421;Entire home/apt;Sao Paulo;SAO PAULO;Morumbi;4;4.5;4;2.0;53.0;Apartment
7963651;Entire home/apt;Sao Paulo;SAO PAULO;Consolação;47;4.5;2;0.0;62.0;Apartment
12473304;Entire home/apt;Sao Paulo;SAO PAULO;Santo Amaro;28;5.0;2;1.0;49.0;Apartment
18736333;Entire home/apt;Sao Paulo;SAO PAULO;Bela Vista;9;5.0;4;0.0;43.0;Apartment
19156947;Entire home/apt;Sao Paulo;SAO PAULO;Itaim Bibi;1;0.0;2;1.0;55.0;Apartment
15016205;Entire home/apt;Sao Paulo;SAO PAULO;Pinheiros;8;5.0;2;1.0;48.0;Apartment
9201178;Entire home/apt;Sao Paulo;SAO PAULO;Jardim Paulista;64;5.0;4;1.0;62.0;Apartment
12683216;Entire home/apt;Sao Paulo;SAO PAULO;Itaim Bibi;11;5.0;5;2.0;62.0;Apartment
2294159;Entire home/apt;Sao Paulo;SAO PAULO;Consolação;58;5.0;2;1.0;46.0;Apartment
13507435;Entire home/apt;Sao Paulo;SAO PAULO;Tatuapé;9;4.5;4;2.0;46.0;Apartment
3949174;Entire home/apt;Sao Paulo;SAO PAULO;Bela Vista;5;5.0;2;1.0;53.0;Apartment
11971049;Entire home/apt;Sao Paulo;SAO PAULO;Consolação;31;4.5;2;1.0;43.0;Apartment
15309598;Entire home/apt;Sao Paulo;SAO PAULO;Vila Mariana;23;4.5;3;1.0;62.0;Apartment
8777172;Entire home/apt;Sao Paulo;SAO PAULO;Saúde;14;4.5;4;1.0;48.0;Apartment
15756403;Entire home/apt;Sao Paulo;SAO PAULO;Itaim Bibi;15;5.0;2;1.0;59.0;Apartment
18520290;Entire home/apt;Sao Paulo;SAO PAULO;Consolação;1;0.0;3;1.0;52.0;Apartment
15453970;Entire home/apt;Sao Paulo;SAO PAULO;Vila Mariana;31;5.0;3;1.0;59.0;Apartment
15495474;Entire home/apt;Sao Paulo;SAO PAULO;Moema;22;5.0;4;1.0;45.0;Apartment
11970017;Entire home/apt;Sao Paulo;SAO PAULO;Bela Vista;12;5.0;3;1.0;46.0;Apartment
13424131;Entire home/apt;Sao Paulo;SAO PAULO;Itaim Bibi;30;5.0;2;1.0;59.0;Apartment
9089727;Entire home/apt;Sao Paulo;SAO PAULO;Bela Vista;38;4.5;4;1.0;48.0;Apartment
8152682;Entire home/apt;Sao Paulo;SAO PAULO;Pinheiros;45;5.0;10;2.0;59.0;Apartment
16022739;Entire home/apt;Sao Paulo;SAO PAULO;Consolação;3;5.0;2;0.0;45.0;Apartment
477979;Entire home/apt;Sao Paulo;SAO BERNARDO DO CAMPO;São Bernardo do Campo;0;0.0;1;1.0;24.0;Loft
15516066;Entire home/apt;Sao Paulo;SAO PAULO;Morumbi;0;0.0;4;2.0;29.0;Apartment
4733263;Entire home/apt;Sao Paulo;SAO PAULO;Perdizes;15;4.5;3;1.0;36.0;Apartment
7594809;Entire home/apt;Sao Paulo;SAO PAULO;Vila Mariana;22;5.0;3;2.0;55.0;Apartment
14872854;Entire home/apt;Sao Paulo;SAO PAULO;Bela Vista;2;0.0;2;0.0;46.0;Serviced apartment
15759187;Entire home/apt;Sao Paulo;SAO PAULO;República;6;5.0;2;0.0;43.0;Loft
19072468;Entire home/apt;Sao Paulo;SAO PAULO;Consolação;0;0.0;2;1.0;53.0;Apartment
17749469;Entire home/apt;Sao Paulo;SAO PAULO;Bela Vista;5;5.0;2;0.0;55.0;Apartment
2643239;Entire home/apt;Sao Paulo;SAO PAULO;Santa Cecília;4;5.0;3;2.0;56.0;Apartment
10986190;Entire home/apt;Sao Paulo;SAO PAULO;Mandaqui;11;5.0;4;2.0;62.0;Apartment
19069365;Entire home/apt;Sao Paulo;SAO PAULO;República;0;0.0;4;1.0;42.0;Loft
14316684;Entire home/apt;Sao Paulo;SAO PAULO;Consolação;13;5.0;2;0.0;52.0;Apartment
7275915;Entire home/apt;Sao Paulo;SAO PAULO;Santa Cecília;39;4.5;3;0.0;43.0;Apartment
1411348;Entire home/apt;Sao Paulo;SAO PAULO;Bela Vista;76;4.0;4;1.0;48.0;Apartment
15520988;Entire home/apt;Sao Paulo;SAO PAULO;Vila Mariana;3;5.0;5;3.0;62.0;Apartment
12488352;Entire home/apt;Sao Paulo;SAO PAULO;Consolação;2;0.0;4;1.0;52.0;Apartment
2183158;Entire home/apt;Sao Paulo;SAO PAULO;Vila Mariana;6;5.0;4;2.0;62.0;Apartment
9628899;Entire home/apt;Sao Paulo;SAO PAULO;Santa Cecília;0;0.0;2;0.0;46.0;Loft
18507587;Entire home/apt;Sao Paulo;SAO PAULO;Consolação;3;5.0;6;1.0;56.0;Apartment
992636;Entire home/apt;Sao Paulo;SAO PAULO;República;54;5.0;4;1.0;53.0;Apartment
18393478;Entire home/apt;Sao Paulo;SAO PAULO;Bela Vista;3;4.5;3;1.0;52.0;Apartment
1865545;Entire home/apt;Sao Paulo;SAO PAULO;Santana;36;4.5;5;2.0;46.0;Apartment
2412689;Entire home/apt;Sao Paulo;SAO PAULO;Santa Cecília;2;0.0;2;1.0;56.0;Apartment
18022092;Entire home/apt;Sao Paulo;SAO PAULO;Santana;2;0.0;4;2.0;43.0;Apartment
14851463;Entire home/apt;Sao Paulo;SAO PAULO;Santana;28;5.0;2;0.0;55.0;Apartment
14196816;Entire home/apt;Sao Paulo;SAO PAULO;Consolação;7;4.5;2;1.0;56.0;Apartment
17616140;Entire home/apt;Sao Paulo;SAO PAULO;Vila Formosa;0;0.0;2;0.0;59.0;Apartment
9434233;Entire home/apt;Sao Paulo;SAO PAULO;Vila Mariana;14;4.5;2;1.0;43.0;Guest suite
19572970;Entire home/apt;Sao Paulo;SAO PAULO;Jabaquara;0;0.0;2;1.0;46.0;Apartment
16312684;Entire home/apt;Sao Paulo;SAO PAULO;Bela Vista;15;5.0;4;1.0;62.0;Apartment
13734737;Entire home/apt;Sao Paulo;SAO LOURENCO DA SERRA;São Lourenço da Serra;4;4.5;10;2.0;38.0;Bed & Breakfast
16706880;Entire home/apt;Sao Paulo;ITAPEVI;Itapevi;0;0.0;4;2.0;40.0;Cabin
3032374;Entire home/apt;Sao Paulo;COTIA;Cotia;0;0.0;10;0.0;12.0;Tent
15008213;Entire home/apt;Sao Paulo;BARUERI;Barueri;2;0.0;2;1.0;30.0;Apartment
12008754;Entire home/apt;Sao Paulo;ITAPECERICA DA SERRA;Itapecerica da Serra;4;4.5;6;3.0;41.0;Apartment
18390599;Entire home/apt;Sao Paulo;ITAPECERICA DA SERRA;Itapecerica da Serra;0;0.0;5;2.0;31.0;House
19593242;Entire home/apt;Sao Paulo;COTIA;Cotia;0;0.0;2;0.0;37.0;Apartment
16494427;Entire home/apt;Sao Paulo;BARUERI;Jardim Silveira;0;0.0;2;1.0;23.0;House
8479673;Entire home/apt;Sao Paulo;ITAPECERICA DA SERRA;Itapecerica da Serra;0;0.0;8;3.0;18.0;House
18134585;Entire home/apt;Sao Paulo;ITAPECERICA DA SERRA;Itapecerica da Serra;1;0.0;9;2.0;28.0;House
13575856;Entire home/apt;Sao Paulo;COTIA;Cotia;7;5.0;3;2.0;18.0;Apartment
18442072;Entire home/apt;Sao Paulo;COTIA;Cotia;4;5.0;3;2.0;25.0;Apartment
18118966;Entire home/apt;Sao Paulo;ITAPECERICA DA SERRA;Itapecerica da Serra;7;5.0;2;1.0;16.0;Condominium
17924918;Entire home/apt;Sao Paulo;SAO PAULO;Parelheiros;0;0.0;4;3.0;31.0;House
13315732;Entire home/apt;Sao Paulo;EMBU;Embu;0;0.0;4;2.0;31.0;House
10148437;Entire home/apt;Sao Paulo;SAO PAULO;Jardim Ângela;0;0.0;2;10.0;32.0;Apartment
14042017;Entire home/apt;Sao Paulo;SAO PAULO;Capão Redondo;0;0.0;4;2.0;32.0;Apartment
16530863;Entire home/apt;Sao Paulo;SAO PAULO;Capão Redondo;0;0.0;1;2.0;31.0;House
17309930;Entire home/apt;Sao Paulo;SAO PAULO;Jardim São Luís;0;0.0;2;2.0;31.0;Apartment
2353697;Entire home/apt;Sao Paulo;SAO PAULO;Perdizes;0;0.0;2;1.0;29.0;Apartment
12228345;Entire home/apt;Sao Paulo;SAO PAULO;Santa Cecília;0;0.0;2;1.0;26.0;Apartment
14301497;Entire home/apt;Sao Paulo;SAO PAULO;República;0;0.0;16;10.0;10.0;Apartment
12087690;Entire home/apt;Sao Paulo;BARUERI;Aldeia;0;0.0;5;2.0;35.0;Apartment
12221525;Entire home/apt;Sao Paulo;BARUERI;Barueri;7;4.0;3;1.0;34.0;Apartment
18005080;Entire home/apt;Sao Paulo;BARUERI;Barueri;1;0.0;2;2.0;25.0;Apartment
15420748;Entire home/apt;Sao Paulo;BARUERI;Barueri;1;0.0;2;1.0;30.0;Apartment
14214691;Entire home/apt;Sao Paulo;BARUERI;Barueri;10;4.5;3;0.0;37.0;Apartment
15007241;Entire home/apt;Sao Paulo;BARUERI;Barueri;0;0.0;2;1.0;30.0;Apartment
6270842;Entire home/apt;Sao Paulo;BARUERI;Barueri;5;5.0;2;1.0;36.0;Apartment
12263757;Entire home/apt;Sao Paulo;BARUERI;Aldeia;4;4.5;2;1.0;21.0;Apartment
